State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Nagpur,Nagpur,Bengal Gram (Gram)(Whole),Desi (Whole),FAQ,2001-09-11,1850,1990.0,1920,6
Maharashtra,Nagpur,Nagpur,Chili Red,Red,FAQ,2001-09-11,1800,3500.0,2700,26
Maharashtra,Nagpur,Nagpur,Garlic,Desi,FAQ,2001-09-11,3250,4250.0,3750,25
Maharashtra,Nagpur,Nagpur,Ginger (Dry),Dry,FAQ,2001-09-11,833,1333.0,1050,27
Maharashtra,Nagpur,Nagpur,Jowar (Sorghum),White,FAQ,2001-09-11,350,470.0,405,5
Maharashtra,Nagpur,Nagpur,Orange,Nagpuri,Medium,2001-09-11,680,750.0,715,18
Maharashtra,Nagpur,Nagpur,Orange,Nagpuri,Small,2001-09-11,500,600.0,550,18
Maharashtra,Nagpur,Nagpur,Potato,Desi,FAQ,2001-09-11,600,662.0,631,24
Maharashtra,Nagpur,Nagpur,Rice,Hmt Rice-Non Basmati,FAQ,2001-09-11,1150,1450.0,1300,3
Maharashtra,Nagpur,Nagpur,Soyabean,Sup,FAQ,2001-09-11,975,1040.0,1000,13
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,FAQ,2001-09-11,650,750.0,700,1
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2001-09-11,900,1000.0,950,1
Maharashtra,Pune,Pune,Garlic,Average,FAQ,2001-09-11,2900,2900.0,2900,25
Maharashtra,Pune,Pune,Ginger (Dry),Dry,FAQ,2001-09-11,800,800.0,800,27
Maharashtra,Pune,Pune,Onion,Red,FAQ,2001-09-11,480,600.0,540,23
NCT of Delhi,Delhi,Narela,Mustard,Sarson (Black),FAQ,2001-09-11,1280,1280.0,1280,12
NCT of Delhi,Delhi,Narela,Paddy (Dhan)(Common),Paddy,FAQ,2001-09-11,561,664.0,600,2
NCT of Delhi,Delhi,Narela,Wheat,Dara,FAQ,2001-09-11,571,615.0,600,1
Pondicherry,Pondicherry,Thattanchavady,Cotton,MCU-5 (A) 31mm FIne,FAQ,2001-09-11,1162,1990.0,1930,15
Pondicherry,Pondicherry,Thattanchavady,Ragi (Finger Millet),Local,FAQ,2001-09-11,396,396.0,396,30
West Bengal,North 24 Parganas,Barasat,Rice,Medium,FAQ,2001-09-11,890,910.0,900,3
Chandigarh,Chandigarh,Chandigarh (F&V),Bhindi (Ladies Finger),Other,FAQ,2001-09-12,300,500.0,400,85
Chandigarh,Chandigarh,Chandigarh (F&V),Bitter gourd,Other,FAQ,2001-09-12,300,500.0,400,81
Chandigarh,Chandigarh,Chandigarh (F&V),Bottle gourd,Other,FAQ,2001-09-12,150,250.0,200,82
Chandigarh,Chandigarh,Chandigarh (F&V),Brinjal,Other,FAQ,2001-09-12,250,300.0,275,35
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-09-12,800,1500.0,1150,34
Chandigarh,Chandigarh,Chandigarh (F&V),Chilly Capsicum,Other,FAQ,2001-09-12,400,800.0,600,88
Chandigarh,Chandigarh,Chandigarh (F&V),Ginger (Green),Other,FAQ,2001-09-12,800,1200.0,1000,103
Chandigarh,Chandigarh,Chandigarh (F&V),Green Chilli,Other,FAQ,2001-09-12,400,800.0,600,87
Chandigarh,Chandigarh,Chandigarh (F&V),Mousambi (Sweet Lime),Other,Large,2001-09-12,60,120.0,90,77
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-09-12,400,700.0,550,23
Chandigarh,Chandigarh,Chandigarh (F&V),Orange,Other,Large,2001-09-12,200,400.0,300,18
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-09-12,200,700.0,450,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-09-12,300,400.0,350,78
Goa,South Goa,Margao,Mousambi (Sweet Lime),Other,Medium,2001-09-12,600,900.0,800,77
Goa,South Goa,Margao,Papaya,Other,Medium,2001-09-12,300,450.0,375,72
Maharashtra,Kolhapur,Kolhapur,Brinjal,Round,FAQ,2001-09-12,250,600.0,425,35
Maharashtra,Kolhapur,Kolhapur,Cauliflower,Other,FAQ,2001-09-12,120,330.0,225,34
Maharashtra,Kolhapur,Kolhapur,Coriander (Leaves),Local,FAQ,2001-09-12,400,1100.0,750,43
Maharashtra,Kolhapur,Kolhapur,Ginger (Dry),Other,FAQ,2001-09-12,1050,1100.0,1075,27
Maharashtra,Kolhapur,Kolhapur,Guar,Other,FAQ,2001-09-12,600,1100.0,850,75
Maharashtra,Kolhapur,Kolhapur,Mousambi (Sweet Lime),Other,Medium,2001-09-12,600,1500.0,1050,77
Maharashtra,Kolhapur,Kolhapur,Onion,Red,FAQ,2001-09-12,150,700.0,350,23
Maharashtra,Kolhapur,Kolhapur,Potato,Other,FAQ,2001-09-12,200,500.0,400,24
Maharashtra,Kolhapur,Kolhapur,Tomato,Other,FAQ,2001-09-12,150,300.0,225,78
Maharashtra,Nagpur,Nagpur,Apple,Simla,Medium,2001-09-12,450,560.0,505,17
Maharashtra,Nagpur,Nagpur,Banana,Ordinary Big,Medium,2001-09-12,210,210.0,210,19
Maharashtra,Nagpur,Nagpur,Chili Red,Red,FAQ,2001-09-12,1800,3500.0,2650,26
Maharashtra,Nagpur,Nagpur,Garlic,Desi,FAQ,2001-09-12,3250,4250.0,3750,25
Maharashtra,Nagpur,Nagpur,Ginger (Dry),Dry,FAQ,2001-09-12,833,1333.0,1050,27
Maharashtra,Nagpur,Nagpur,Jowar (Sorghum),White,FAQ,2001-09-12,350,450.0,400,5
Maharashtra,Nagpur,Nagpur,Onion,Red,FAQ,2001-09-12,525,550.0,535,23
Maharashtra,Nagpur,Nagpur,Orange,Nagpuri,Medium,2001-09-12,700,800.0,750,18
Maharashtra,Nagpur,Nagpur,Orange,Nagpuri,Small,2001-09-12,550,650.0,600,18
Maharashtra,Nagpur,Nagpur,Potato,Desi,FAQ,2001-09-12,600,612.0,606,24
Maharashtra,Nagpur,Nagpur,Rice,Hmt Rice-Non Basmati,FAQ,2001-09-12,1150,1450.0,1300,3
Maharashtra,Nagpur,Nagpur,Soyabean,Sup,FAQ,2001-09-12,1000,1011.0,1005,13
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,FAQ,2001-09-12,650,750.0,700,1
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2001-09-12,900,1000.0,950,1
Pondicherry,Pondicherry,Thattanchavady,Cotton,MCU-5 (A) 31mm FIne,FAQ,2001-09-12,1042,1959.0,1724,15
Pondicherry,Pondicherry,Thattanchavady,Paddy (Dhan)(Common),Paddy,FAQ,2001-09-12,401,593.0,506,2
Pondicherry,Pondicherry,Thattanchavady,Ragi (Finger Millet),Local,FAQ,2001-09-12,385,403.0,390,30
West Bengal,North 24 Parganas,Barasat,Rice,Medium,FAQ,2001-09-12,890,910.0,900,3
Chandigarh,Chandigarh,Chandigarh (F&V),Apple,Kasmir/Shimla - II,Large,2001-09-13,100,600.0,350,17
Chandigarh,Chandigarh,Chandigarh (F&V),Bhindi (Ladies Finger),Other,FAQ,2001-09-13,300,500.0,400,85
Chandigarh,Chandigarh,Chandigarh (F&V),Bitter gourd,Other,FAQ,2001-09-13,150,200.0,175,81
Chandigarh,Chandigarh,Chandigarh (F&V),Bottle gourd,Other,FAQ,2001-09-13,300,500.0,400,82
Chandigarh,Chandigarh,Chandigarh (F&V),Brinjal,Other,FAQ,2001-09-13,250,300.0,275,35
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-09-13,1000,1200.0,1100,34
Chandigarh,Chandigarh,Chandigarh (F&V),Chilly Capsicum,Other,FAQ,2001-09-13,400,800.0,600,88
Chandigarh,Chandigarh,Chandigarh (F&V),Ginger (Green),Other,FAQ,2001-09-13,800,1200.0,1000,103
Chandigarh,Chandigarh,Chandigarh (F&V),Green Chilli,Other,FAQ,2001-09-13,600,800.0,700,87
Chandigarh,Chandigarh,Chandigarh (F&V),Mousambi (Sweet Lime),Other,Large,2001-09-13,60,120.0,90,77
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-09-13,400,700.0,550,23
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-09-13,200,650.0,425,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-09-13,300,400.0,350,78
Goa,South Goa,Margao,Coconut,Other,FAQ,2001-09-13,195,420.0,300,138
Goa,South Goa,Margao,Onion,Other,FAQ,2001-09-13,400,450.0,425,23
Goa,South Goa,Margao,Papaya,Other,Medium,2001-09-13,300,450.0,375,72
Goa,South Goa,Margao,Potato,Other,FAQ,2001-09-13,300,450.0,400,24
Maharashtra,Kolhapur,Kolhapur,Brinjal,Round,FAQ,2001-09-13,200,500.0,350,35
Maharashtra,Kolhapur,Kolhapur,Cauliflower,Other,FAQ,2001-09-13,95,330.0,225,34
Maharashtra,Kolhapur,Kolhapur,Chikoos (Sapota),Other,Medium,2001-09-13,200,950.0,575,71
Maharashtra,Kolhapur,Kolhapur,Coriander (Leaves),Local,FAQ,2001-09-13,440,1000.0,725,43
Maharashtra,Kolhapur,Kolhapur,Ginger (Dry),Other,FAQ,2001-09-13,1000,1000.0,1000,27
Maharashtra,Kolhapur,Kolhapur,Guar,Other,FAQ,2001-09-13,600,1200.0,900,75
Maharashtra,Kolhapur,Kolhapur,Mousambi (Sweet Lime),Other,Medium,2001-09-13,900,1500.0,1200,77
Maharashtra,Kolhapur,Kolhapur,Onion,Red,FAQ,2001-09-13,200,700.0,320,23
Maharashtra,Kolhapur,Kolhapur,Potato,Other,FAQ,2001-09-13,300,590.0,400,24
Maharashtra,Kolhapur,Kolhapur,Tomato,Other,FAQ,2001-09-13,150,250.0,200,78
Maharashtra,Nagpur,Nagpur,Bengal Gram (Gram)(Whole),Desi (Whole),FAQ,2001-09-13,1643,1881.0,1780,6
Maharashtra,Nagpur,Nagpur,Jowar (Sorghum),White,FAQ,2001-09-13,350,450.0,400,5
Maharashtra,Nagpur,Nagpur,Orange,Nagpuri,Medium,2001-09-13,700,850.0,775,18
Maharashtra,Nagpur,Nagpur,Orange,Nagpuri,Small,2001-09-13,500,600.0,550,18
Maharashtra,Nagpur,Nagpur,Rice,Hmt Rice-Non Basmati,FAQ,2001-09-13,1150,1450.0,1300,3
Maharashtra,Nagpur,Nagpur,Soyabean,Sup,FAQ,2001-09-13,1000,1025.0,1012,13
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,FAQ,2001-09-13,650,750.0,700,1
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2001-09-13,900,1000.0,950,1
Maharashtra,Pune,Pune,Garlic,Average,FAQ,2001-09-13,2800,3600.0,3200,25
Maharashtra,Pune,Pune,Ginger (Dry),Dry,FAQ,2001-09-13,800,900.0,850,27
Maharashtra,Pune,Pune,Onion,Red,FAQ,2001-09-13,400,580.0,490,23
NCT of Delhi,Delhi,Narela,Jowar (Sorghum),White,FAQ,2001-09-13,2000,2000.0,2000,5
NCT of Delhi,Delhi,Narela,Maize,Local,FAQ,2001-09-13,532,661.0,625,4
NCT of Delhi,Delhi,Narela,Wheat,Dara,FAQ,2001-09-13,575,612.0,600,1
Pondicherry,Pondicherry,Thattanchavady,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-09-13,1075,2067.0,2017,8
Pondicherry,Pondicherry,Thattanchavady,Chili Red,Red,FAQ,2001-09-13,2810,3060.0,2910,26
Pondicherry,Pondicherry,Thattanchavady,Cotton,MCU-5 (A) 31mm FIne,FAQ,2001-09-13,1132,2062.0,1901,15
Pondicherry,Pondicherry,Thattanchavady,Green Gram (Moong)(Whole),Local (Whole),FAQ,2001-09-13,1875,1890.0,1880,9
Pondicherry,Pondicherry,Thattanchavady,Groundnut,Seed,FAQ,2001-09-13,1853,1951.0,1938,10
Pondicherry,Pondicherry,Thattanchavady,Paddy (Dhan)(Common),Paddy,FAQ,2001-09-13,244,568.0,493,2
Pondicherry,Pondicherry,Thattanchavady,Ragi (Finger Millet),Local,FAQ,2001-09-13,200,426.0,400,30
Punjab,Fazilka,Fazilka,Apple,Delicious,Medium,2001-09-13,2000,2500.0,2200,17
Punjab,Fazilka,Fazilka,Apple,Kesri,Medium,2001-09-13,1300,1500.0,1400,17
Punjab,Fazilka,Fazilka,Apple,Kalidevi,FAQ,2001-09-13,2000,2500.0,2200,17
Punjab,Fazilka,Fazilka,Banana,Medium,Medium,2001-09-13,450,550.0,500,19
Punjab,Fazilka,Fazilka,Brinjal,Round,FAQ,2001-09-13,400,500.0,450,35
Punjab,Fazilka,Fazilka,Cauliflower,Ranchi,FAQ,2001-09-13,1500,1700.0,1600,34
Punjab,Fazilka,Fazilka,Cotton,Kapas (Adoni),FAQ,2001-09-13,1550,1702.0,1670,15
Punjab,Fazilka,Fazilka,Cotton,R.G.J-34 24mm-Fine,FAQ,2001-09-13,2042,2102.0,2100,15
Punjab,Fazilka,Fazilka,Garlic,Desi,FAQ,2001-09-13,1500,1700.0,1600,25
Punjab,Fazilka,Fazilka,Ginger (Dry),Fresh Unbleached,FAQ,2001-09-13,1500,1700.0,1600,27
Punjab,Fazilka,Fazilka,Onion,Red,FAQ,2001-09-13,500,700.0,600,23
Punjab,Fazilka,Fazilka,Paddy (Dhan)(Common),Paddy,FAQ,2001-09-13,531,562.0,544,2
Chandigarh,Chandigarh,Chandigarh (F&V),Bhindi (Ladies Finger),Other,FAQ,2001-09-14,300,500.0,400,85
Chandigarh,Chandigarh,Chandigarh (F&V),Bitter gourd,Other,FAQ,2001-09-14,150,250.0,200,81
Chandigarh,Chandigarh,Chandigarh (F&V),Bottle gourd,Other,FAQ,2001-09-14,150,200.0,175,82
Chandigarh,Chandigarh,Chandigarh (F&V),Brinjal,Other,FAQ,2001-09-14,150,200.0,175,35
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-09-14,800,1200.0,1000,34
Chandigarh,Chandigarh,Chandigarh (F&V),Chilly Capsicum,Other,FAQ,2001-09-14,500,1200.0,850,88
Chandigarh,Chandigarh,Chandigarh (F&V),Ginger (Green),Other,FAQ,2001-09-14,800,1300.0,1050,103
Chandigarh,Chandigarh,Chandigarh (F&V),Green Chilli,Other,FAQ,2001-09-14,600,800.0,700,87
Chandigarh,Chandigarh,Chandigarh (F&V),Mousambi (Sweet Lime),Other,Large,2001-09-14,60,120.0,90,77
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-09-14,400,700.0,550,23
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-09-14,200,650.0,425,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-09-14,300,400.0,350,78
Goa,South Goa,Margao,Coconut,Other,FAQ,2001-09-14,195,420.0,300,138
Goa,South Goa,Margao,Onion,Other,FAQ,2001-09-14,300,450.0,425,23
Goa,South Goa,Margao,Potato,Other,FAQ,2001-09-14,300,450.0,400,24
Gujarat,Rajkot,Rajkot,Bajra (Pearl Millet/Cumbu),Deshi,FAQ,2001-09-14,355,425.0,415,28
Gujarat,Rajkot,Rajkot,Garlic,Desi,FAQ,2001-09-14,1900,3110.0,2400,25
Gujarat,Rajkot,Rajkot,Jowar (Sorghum),Jowar ( White),FAQ,2001-09-14,300,400.0,350,5
Gujarat,Rajkot,Rajkot,Maize,Local,FAQ,2001-09-14,340,450.0,425,4
Gujarat,Rajkot,Rajkot,Onion,Red,FAQ,2001-09-14,110,610.0,345,23
Gujarat,Rajkot,Rajkot,Potato,Desi,FAQ,2001-09-14,500,675.0,625,24
Gujarat,Rajkot,Rajkot,"Sesamum (Sesame,Gingelly,Til)",Whitish,FAQ,2001-09-14,1750,2030.0,1850,11
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,FAQ,2001-09-14,700,855.0,790,1
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,FAQ,2001-09-14,725,825.0,800,1
Maharashtra,Kolhapur,Kolhapur,Gur (Jaggery),Other,FAQ,2001-09-14,1330,1515.0,1425,74
Maharashtra,Kolhapur,Kolhapur,Onion,Red,FAQ,2001-09-14,100,600.0,320,23
Maharashtra,Kolhapur,Kolhapur,Potato,Other,FAQ,2001-09-14,100,550.0,450,24
Maharashtra,Nagpur,Nagpur,Apple,Simla,Medium,2001-09-14,230,260.0,245,17
Maharashtra,Nagpur,Nagpur,Banana,Ordinary Big,Medium,2001-09-14,210,210.0,210,19
Maharashtra,Nagpur,Nagpur,Chili Red,Red,FAQ,2001-09-14,1500,3500.0,2200,26
Maharashtra,Nagpur,Nagpur,Grapes,Annabesahai,Medium,2001-09-14,70,80.0,75,22
Maharashtra,Nagpur,Nagpur,Orange,Nagpuri,Medium,2001-09-14,750,850.0,800,18
Maharashtra,Nagpur,Nagpur,Orange,Nagpuri,Small,2001-09-14,550,650.0,600,18
Maharashtra,Nagpur,Nagpur,Rice,Hmt Rice-Non Basmati,FAQ,2001-09-14,1150,1450.0,1300,3
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,FAQ,2001-09-14,650,750.0,700,1
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2001-09-14,900,1000.0,950,1
NCT of Delhi,Delhi,Narela,Maize,Local,FAQ,2001-09-14,532,673.0,600,4
NCT of Delhi,Delhi,Narela,Taramira,Other,FAQ,2001-09-14,450,450.0,450,76
NCT of Delhi,Delhi,Narela,Wheat,Dara,FAQ,2001-09-14,570,640.0,610,1
Pondicherry,Pondicherry,Thattanchavady,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-09-14,1912,2113.0,2086,8
Pondicherry,Pondicherry,Thattanchavady,Cotton,MCU-5 (A) 31mm FIne,FAQ,2001-09-14,1661,1999.0,1869,15
Pondicherry,Pondicherry,Thattanchavady,Paddy (Dhan)(Common),Paddy,FAQ,2001-09-14,234,914.0,506,2
Pondicherry,Pondicherry,Thattanchavady,Ragi (Finger Millet),Local,FAQ,2001-09-14,296,427.0,400,30
Punjab,Fazilka,Fazilka,Apple,Kesri,Medium,2001-09-14,1300,1500.0,1400,17
Punjab,Fazilka,Fazilka,Apple,Delicious,Medium,2001-09-14,2000,2500.0,2200,17
Punjab,Fazilka,Fazilka,Banana,Medium,Medium,2001-09-14,500,550.0,525,19
Punjab,Fazilka,Fazilka,Brinjal,Round,FAQ,2001-09-14,500,600.0,550,35
Punjab,Fazilka,Fazilka,Cauliflower,Ranchi,FAQ,2001-09-14,1500,1700.0,1600,34
Punjab,Fazilka,Fazilka,Cotton,Kapas (Adoni),FAQ,2001-09-14,1635,1722.0,1700,15
Punjab,Fazilka,Fazilka,Cotton,R.G.J-34 24mm-Fine,FAQ,2001-09-14,2081,2120.0,2100,15
Punjab,Fazilka,Fazilka,Garlic,Desi,FAQ,2001-09-14,1500,1700.0,1600,25
Punjab,Fazilka,Fazilka,Ginger (Dry),Fresh Unbleached,FAQ,2001-09-14,1500,1700.0,1600,27
Punjab,Fazilka,Fazilka,Onion,Red,FAQ,2001-09-14,550,750.0,650,23
Punjab,Fazilka,Fazilka,Paddy (Dhan)(Common),Paddy,FAQ,2001-09-14,533,564.0,558,2
Tripura,Sepahijala,Bishalgarh,Apple,Other,Medium,2001-09-14,4000,5000.0,4500,17
Tripura,Sepahijala,Bishalgarh,Banana,Champa,Medium,2001-09-14,1000,1200.0,1100,19
Tripura,Sepahijala,Bishalgarh,Black Gram (Urd Beans)(Whole),Desi,FAQ,2001-09-14,2280,2400.0,2300,8
Tripura,Sepahijala,Bishalgarh,Chili Red,Other,FAQ,2001-09-14,5500,6000.0,5800,26
Tripura,Sepahijala,Bishalgarh,Garlic,Other,FAQ,2001-09-14,3500,4000.0,3800,25
Tripura,Sepahijala,Bishalgarh,Mustard,Other,FAQ,2001-09-14,2200,2500.0,2300,12
Tripura,Sepahijala,Bishalgarh,Onion,Other,FAQ,2001-09-14,1025,1300.0,1200,23
Tripura,Sepahijala,Bishalgarh,Potato,Other,FAQ,2001-09-14,780,900.0,850,24
Tripura,Sepahijala,Bishalgarh,Rice,Coarse,FAQ,2001-09-14,1050,1100.0,1075,3
Tripura,Sepahijala,Bishalgarh,Rice,Fine,FAQ,2001-09-14,1550,1600.0,1575,3
Tripura,Sepahijala,Bishalgarh,Rice,IR-8,FAQ,2001-09-14,1200,1300.0,1250,3
Tripura,Sepahijala,Bishalgarh,"Sesamum (Sesame,Gingelly,Til)",Other,FAQ,2001-09-14,2000,2400.0,2200,11
West Bengal,North 24 Parganas,Barasat,Rice,Medium,FAQ,2001-09-14,890,910.0,900,3
Chandigarh,Chandigarh,Chandigarh (F&V),Bhindi (Ladies Finger),Other,FAQ,2001-09-15,300,500.0,400,85
Chandigarh,Chandigarh,Chandigarh (F&V),Bitter gourd,Other,FAQ,2001-09-15,300,400.0,350,81
Chandigarh,Chandigarh,Chandigarh (F&V),Bottle gourd,Other,FAQ,2001-09-15,150,200.0,175,82
Chandigarh,Chandigarh,Chandigarh (F&V),Brinjal,Other,FAQ,2001-09-15,150,200.0,175,35
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-09-15,800,1200.0,1000,34
Chandigarh,Chandigarh,Chandigarh (F&V),Chilly Capsicum,Other,FAQ,2001-09-15,500,1200.0,850,88
Chandigarh,Chandigarh,Chandigarh (F&V),Ginger (Green),Other,FAQ,2001-09-15,800,1300.0,1050,103
Chandigarh,Chandigarh,Chandigarh (F&V),Green Chilli,Other,FAQ,2001-09-15,600,800.0,700,87
Chandigarh,Chandigarh,Chandigarh (F&V),Mousambi (Sweet Lime),Other,Large,2001-09-15,60,120.0,90,77
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-09-15,400,700.0,550,23
Chandigarh,Chandigarh,Chandigarh (F&V),Orange,Other,Large,2001-09-15,200,400.0,300,18
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-09-15,200,700.0,450,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-09-15,300,400.0,350,78
Gujarat,Rajkot,Rajkot,Bajra (Pearl Millet/Cumbu),Deshi,FAQ,2001-09-15,310,450.0,350,28
Gujarat,Rajkot,Rajkot,Garlic,Desi,FAQ,2001-09-15,1800,3050.0,2100,25
Gujarat,Rajkot,Rajkot,Jowar (Sorghum),Jowar ( White),FAQ,2001-09-15,250,475.0,325,5
Gujarat,Rajkot,Rajkot,Maize,Local,FAQ,2001-09-15,300,470.0,375,4
Gujarat,Rajkot,Rajkot,Onion,Red,FAQ,2001-09-15,370,615.0,445,23
Gujarat,Rajkot,Rajkot,Potato,Desi,FAQ,2001-09-15,500,675.0,550,24
Gujarat,Rajkot,Rajkot,"Sesamum (Sesame,Gingelly,Til)",Whitish,FAQ,2001-09-15,1750,2010.0,1850,11
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,FAQ,2001-09-15,675,940.0,715,1
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,FAQ,2001-09-15,735,875.0,745,1
Maharashtra,Kolhapur,Kolhapur,Apple,Red Gold,Medium,2001-09-15,1500,4250.0,2875,17
Maharashtra,Kolhapur,Kolhapur,Brinjal,Round,FAQ,2001-09-15,200,770.0,500,35
Maharashtra,Kolhapur,Kolhapur,Cauliflower,Other,FAQ,2001-09-15,75,270.0,175,34
Maharashtra,Kolhapur,Kolhapur,Chikoos (Sapota),Other,Large,2001-09-15,1000,2500.0,1750,71
Maharashtra,Kolhapur,Kolhapur,Coriander (Leaves),Local,FAQ,2001-09-15,400,800.0,600,43
Maharashtra,Kolhapur,Kolhapur,Ginger (Dry),Other,FAQ,2001-09-15,1100,1100.0,1100,27
Maharashtra,Kolhapur,Kolhapur,Guar,Other,FAQ,2001-09-15,400,1200.0,800,75
Maharashtra,Kolhapur,Kolhapur,Mousambi (Sweet Lime),Other,Medium,2001-09-15,600,2100.0,1350,77
Maharashtra,Kolhapur,Kolhapur,Orange,Nagpuri,Medium,2001-09-15,1000,1000.0,1000,18
Maharashtra,Kolhapur,Kolhapur,Tomato,Other,FAQ,2001-09-15,100,250.0,175,78
Maharashtra,Nagpur,Nagpur,Apple,Simla,Medium,2001-09-15,350,450.0,400,17
Maharashtra,Nagpur,Nagpur,Banana,Ordinary Big,Medium,2001-09-15,210,210.0,210,19
Maharashtra,Nagpur,Nagpur,Bengal Gram (Gram)(Whole),Desi (Whole),FAQ,2001-09-15,1669,1905.0,1785,6
Maharashtra,Nagpur,Nagpur,Chili Red,Red,FAQ,2001-09-15,1800,3700.0,2700,26
Maharashtra,Nagpur,Nagpur,Garlic,Desi,FAQ,2001-09-15,3250,4000.0,3625,25
